id,month,top_name,two_name,or_auc,or_auc_zb,or_acc,or_acc_zb,
1775,2018/4/1 12:00 AM,家用电器和音像器材,其他家用电器和音像器材,1371024482,0.2,5030303690,0.19,
1776,2018/5/1 12:00 AM,家用电器和音像器材,其他家用电器和音像器材,753731511.2,0.11,5784035202,0.17,
1777,2018/6/1 12:00 AM,家用电器和音像器材,其他家用电器和音像器材,1456233699,0.17,7240268901,0.17,
1778,2018/1/1 12:00 AM,家用电器和音像器材,清洁电器,8972698642,1.31,8972698642,1.31,
1779,2018/2/1 12:00 AM,家用电器和音像器材,清洁电器,5511404502,1.2,14484103145,1.26,
1780,2018/3/1 12:00 AM,家用电器和音像器材,清洁电器,8685053559,1.1,23169156704,1.2,
1781,2018/4/1 12:00 AM,家用电器和音像器材,清洁电器,6380998516,0.93,29550155220,1.13,
1782,2018/5/1 12:00 AM,家用电器和音像器材,清洁电器,3283309931,0.47,32833465151,0.99,
1783,2018/6/1 12:00 AM,家用电器和音像器材,清洁电器,4601137430,0.54,37434602581,0.9,
1784,2018/1/1 12:00 AM,家用电器和音像器材,洗涤电器,6364785464,0.93,6364785464,0.93,
1785,2018/2/1 12:00 AM,家用电器和音像器材,洗涤电器,4134650604,0.9,10499436068,0.92,
1786,2018/3/1 12:00 AM,家用电器和音像器材,洗涤电器,8019098395,1.01,18518534463,0.96,
1787,2018/4/1 12:00 AM,家用电器和音像器材,洗涤电器,4912618904,0.71,23431153367,0.89,
1788,2018/5/1 12:00 AM,家用电器和音像器材,洗涤电器,2563299574,0.37,25994452941,0.78,
1789,2018/6/1 12:00 AM,家用电器和音像器材,洗涤电器,3986633997,0.47,29981086937,0.72,
1790,2018/1/1 12:00 AM,家用电器和音像器材,小家电,11933853209,1.74,11933853209,1.74,
1791,2018/2/1 12:00 AM,家用电器和音像器材,小家电,7436406242,1.62,19370259451,1.69,
1792,2018/3/1 12:00 AM,家用电器和音像器材,小家电,10459924741,1.32,29830184192,1.54,
1793,2018/4/1 12:00 AM,家用电器和音像器材,小家电,8859691610,1.29,38689875802,1.47,
1794,2018/5/1 12:00 AM,家用电器和音像器材,小家电,5154629589,0.74,43844505391,1.32,
1795,2018/6/1 12:00 AM,家用电器和音像器材,小家电,9847375368,1.15,53691880760,1.29,
1796,2018/1/1 12:00 AM,家用电器和音像器材,音像器材,19122229635,2.78,19122229635,2.78,
1797,2018/2/1 12:00 AM,家用电器和音像器材,音像器材,13089041384,2.86,32211271019,2.81,
1798,2018/3/1 12:00 AM,家用电器和音像器材,音像器材,24830565627,3.14,57041836646,2.95,
1799,2018/4/1 12:00 AM,家用电器和音像器材,音像器材,16437018698,2.39,73478855343,2.8,
1800,2018/5/1 12:00 AM,家用电器和音像器材,音像器材,7891822460,1.14,81370677803,2.45,
1801,2018/6/1 12:00 AM,家用电器和音像器材,音像器材,14465321691,1.69,95835999494,2.3,
1802,2018/1/1 12:00 AM,家用电器和音像器材,制冷电器,9802757586,1.43,9802757586,1.43,
1803,2018/2/1 12:00 AM,家用电器和音像器材,制冷电器,7456588621,1.63,17259346206,1.51,
1804,2018/3/1 12:00 AM,家用电器和音像器材,制冷电器,17348521721,2.19,34607867928,1.79,
1805,2018/4/1 12:00 AM,家用电器和音像器材,制冷电器,18124291077,2.63,52732159005,2.01,
1806,2018/5/1 12:00 AM,家用电器和音像器材,制冷电器,10982825249,1.58,63714984253,1.92,
1807,2018/6/1 12:00 AM,家用电器和音像器材,制冷电器,21172119488,2.48,84887103741,2.03,
1808,2018/1/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,15263026034,2.22,15263026034,2.22,
1809,2018/2/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,12792814449,2.79,28055840483,2.45,
1810,2018/3/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,25879544625,3.27,53935385108,2.79,
1811,2018/4/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,22806536463,3.31,76741921571,2.92,
1812,2018/5/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,4217133310,0.61,80959054881,2.44,
1813,2018/6/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,5329853374,0.62,86288908256,2.07,
1814,2018/1/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,194190384.3,0.03,194190384.3,0.03,
1815,2018/2/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,123929032.3,0.03,318119416.7,0.03,
1816,2018/3/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,288423979.5,0.04,606543396.1,0.03,
1817,2018/4/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,253043613.1,0.04,859587009.2,0.03,
1818,2018/5/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,47483204.12,0.01,907070213.3,0.03,
1819,2018/6/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,49597333.75,0.01,956667547.1,0.02,
1820,2018/8/1 12:00 AM,日用品,日用杂品,12358584289,1.63,69335482944,1.23,
1821,2018/1/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,1536392189,0.22,1536392189,0.22,
1822,2018/2/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,1178280700,0.26,2714672888,0.24,
1823,2018/3/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,3098140834,0.39,5812813722,0.3,
1824,2018/4/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,2367951414,0.34,8180765136,0.31,
1825,2018/5/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,443116409.5,0.06,8623881545,0.26,
1826,2018/6/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,484180505,0.06,9108062050,0.22,
1827,2018/8/1 12:00 AM,粮油、食品,肉禽蛋,1038604125,0.14,7579285346,0.13,
1828,2018/1/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,865245839.7,0.13,865245839.7,0.13,
1829,2018/2/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,905086481.7,0.2,1770332321,0.15,
1830,2018/3/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,1294901515,0.16,3065233837,0.16,
1831,2018/4/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,1046379139,0.15,4111612976,0.16,
1832,2018/5/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,214983799.8,0.03,4326596776,0.13,
1833,2018/6/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,224361925.9,0.03,4550958702,0.11,
1834,2018/8/1 12:00 AM,五金、电料,施工保护工具,42141415.87,0.01,5585697266,0.1,
1835,2018/8/1 12:00 AM,粮油、食品,食糖,210697.06,0,3209828.14,0,
1836,2018/8/1 12:00 AM,粮油、食品,食盐,17432.68,0,227417.2,0,
1837,2018/8/1 12:00 AM,五金、电料,手动工具,1274101981,0.17,16697742292,0.3,
1838,2018/8/1 12:00 AM,通讯器材,手机,40015694841,5.27,2.33E+11,4.12,
1839,2018/8/1 12:00 AM,通讯器材,手机配件,22947844069,3.02,1.39E+11,2.46,
1840,2018/1/1 12:00 AM,金银珠宝,其他金银珠宝,265343328.3,0.04,265343328.3,0.04,
1841,2018/2/1 12:00 AM,金银珠宝,其他金银珠宝,192095967.3,0.04,457439295.6,0.04,
1842,2018/3/1 12:00 AM,金银珠宝,其他金银珠宝,647535461.8,0.08,1104974757,0.06,
1843,2018/4/1 12:00 AM,金银珠宝,其他金银珠宝,164474972.8,0.02,1269449730,0.05,
1844,2018/5/1 12:00 AM,金银珠宝,其他金银珠宝,301804641.2,0.04,1571254371,0.05,
1845,2018/6/1 12:00 AM,金银珠宝,其他金银珠宝,147673797.3,0.02,1718928169,0.04,
1846,2018/8/1 12:00 AM,金银珠宝,首饰,4681599757,0.62,45168409989,0.8,
1847,2018/1/1 12:00 AM,金银珠宝,首饰,7846157200,1.14,7846157200,1.14,
1848,2018/2/1 12:00 AM,金银珠宝,首饰,5824197239,1.27,13670354439,1.19,
1849,2018/3/1 12:00 AM,金银珠宝,首饰,8355669828,1.06,22026024267,1.14,
1850,2018/4/1 12:00 AM,金银珠宝,首饰,4997611992,0.73,27023636260,1.03,
1851,2018/5/1 12:00 AM,金银珠宝,首饰,4744086542,0.68,31767722802,0.96,
1852,2018/6/1 12:00 AM,金银珠宝,首饰,5217432745,0.61,36985155547,0.89,
1853,2018/8/1 12:00 AM,粮油、食品,蔬菜,679883163.5,0.09,4437703423,0.08,
1854,2018/1/1 12:00 AM,金银珠宝,珠宝饰品,3975792160,0.58,3975792160,0.58,
1855,2018/2/1 12:00 AM,金银珠宝,珠宝饰品,3716951433,0.81,7692743593,0.67,
1856,2018/3/1 12:00 AM,金银珠宝,珠宝饰品,8075641561,1.02,15768385154,0.81,
1857,2018/4/1 12:00 AM,金银珠宝,珠宝饰品,9848917208,1.43,25617302362,0.98,
1858,2018/5/1 12:00 AM,金银珠宝,珠宝饰品,10456752962,1.51,36074055324,1.09,
1859,2018/6/1 12:00 AM,金银珠宝,珠宝饰品,10928298306,1.28,47002353630,1.13,
1860,2018/8/1 12:00 AM,书报杂志,书籍,9098406194,1.2,66611018191,1.18,
1861,2018/1/1 12:00 AM,粮油、食品,调味品,1241650268,0.18,1241650268,0.18,
1862,2018/2/1 12:00 AM,粮油、食品,调味品,665916590.5,0.15,1907566858,0.17,
1863,2018/3/1 12:00 AM,粮油、食品,调味品,1754213912,0.22,3661780770,0.19,
1864,2018/4/1 12:00 AM,粮油、食品,调味品,1544946296,0.22,5206727066,0.2,
1865,2018/5/1 12:00 AM,粮油、食品,调味品,1759811860,0.25,6966538926,0.21,
1866,2018/6/1 12:00 AM,粮油、食品,调味品,2223229062,0.26,9189767988,0.22,
1867,2018/8/1 12:00 AM,粮油、食品,水产品,1745904401,0.23,12962667510,0.23,
1868,2018/1/1 12:00 AM,粮油、食品,豆制品,253634405.5,0.04,253634405.5,0.04,
1869,2018/2/1 12:00 AM,粮油、食品,豆制品,135283845.9,0.03,388918251.3,0.03,
1870,2018/3/1 12:00 AM,粮油、食品,豆制品,287648616.2,0.04,676566867.5,0.03,
1871,2018/4/1 12:00 AM,粮油、食品,豆制品,250955718.2,0.04,927522585.7,0.04,
1872,2018/5/1 12:00 AM,粮油、食品,豆制品,271554701.2,0.04,1199077287,0.04,
1873,2018/6/1 12:00 AM,粮油、食品,豆制品,348680202.8,0.04,1547757490,0.04,
1874,2018/8/1 12:00 AM,粮油、食品,水果,1681963650,0.22,16119867953,0.29,
1875,2018/1/1 12:00 AM,粮油、食品,辅食,312300601,0.05,312300601,0.05,
1876,2018/2/1 12:00 AM,粮油、食品,辅食,188785397.7,0.04,501085998.7,0.04,
1877,2018/3/1 12:00 AM,粮油、食品,辅食,596007841.3,0.08,1097093840,0.06,
1878,2018/4/1 12:00 AM,粮油、食品,辅食,420178350.6,0.06,1517272191,0.06,
1879,2018/5/1 12:00 AM,粮油、食品,辅食,498826295.1,0.07,2016098486,0.06,
1880,2018/6/1 12:00 AM,粮油、食品,辅食,750116643.9,0.09,2766215130,0.07,
1881,2018/8/1 12:00 AM,体育、娱乐用品,体育用品,6700134943,0.88,40716514731,0.72,
1882,2018/1/1 12:00 AM,粮油、食品,粮油,917116832.8,0.13,917116832.8,0.13,
1883,2018/2/1 12:00 AM,粮油、食品,粮油,404199989.5,0.09,1321316822,0.12,
1884,2018/3/1 12:00 AM,粮油、食品,粮油,801399953.5,0.1,2122716776,0.11,
1885,2018/4/1 12:00 AM,粮油、食品,粮油,718671245.4,0.1,2841388021,0.11,
1886,2018/5/1 12:00 AM,粮油、食品,粮油,891818507.9,0.13,3733206529,0.11,
1887,2018/6/1 12:00 AM,粮油、食品,粮油,1286249543,0.15,5019456072,0.12,
1888,2018/8/1 12:00 AM,化工材料及制品,无二级类目,3557796.53,0,5352130.01,0,
1889,2018/1/1 12:00 AM,粮油、食品,奶及奶制品,1835744123,0.27,1835744123,0.27,
1890,2018/2/1 12:00 AM,粮油、食品,奶及奶制品,887811100.5,0.19,2723555223,0.24,
1891,2018/3/1 12:00 AM,粮油、食品,奶及奶制品,2109742449,0.27,4833297672,0.25,
1892,2018/4/1 12:00 AM,粮油、食品,奶及奶制品,1886974422,0.27,6720272094,0.26,
1893,2018/5/1 12:00 AM,粮油、食品,奶及奶制品,2247401629,0.32,8967673723,0.27,
1894,2018/6/1 12:00 AM,粮油、食品,奶及奶制品,3305054684,0.39,12272728408,0.29,
1895,2018/8/1 12:00 AM,机电产品及设备,无二级类目,76937794.96,0.01,1137587255,0.02,
1896,2018/1/1 12:00 AM,粮油、食品,其他粮油、食品,1344272649,0.2,1344272649,0.2,
1897,2018/2/1 12:00 AM,粮油、食品,其他粮油、食品,813874290,0.18,2158146939,0.19,
1898,2018/3/1 12:00 AM,粮油、食品,其他粮油、食品,1989990636,0.25,4148137575,0.21,
1899,2018/4/1 12:00 AM,粮油、食品,其他粮油、食品,1715159263,0.25,5863296838,0.22,
1900,2018/5/1 12:00 AM,粮油、食品,其他粮油、食品,2192385200,0.32,8055682038,0.24,
1901,2018/6/1 12:00 AM,粮油、食品,其他粮油、食品,3524964043,0.41,11580646081,0.28,
1902,2018/8/1 12:00 AM,金属材料,无二级类目,1005310.08,0,1578636.72,0,
1903,2018/1/1 12:00 AM,粮油、食品,肉禽蛋,815130439.5,0.12,815130439.5,0.12,
1904,2018/2/1 12:00 AM,粮油、食品,肉禽蛋,459062476.2,0.1,1274192916,0.11,
1905,2018/3/1 12:00 AM,粮油、食品,肉禽蛋,792122101.3,0.1,2066315017,0.11,
1906,2018/4/1 12:00 AM,粮油、食品,肉禽蛋,735119961.7,0.11,2801434979,0.11,
1907,2018/5/1 12:00 AM,粮油、食品,肉禽蛋,1007817678,0.15,3809252656,0.11,
1908,2018/6/1 12:00 AM,粮油、食品,肉禽蛋,1446967644,0.17,5256220300,0.13,
1909,2018/1/1 12:00 AM,粮油、食品,食糖,152345.84,0,152345.84,0,
1910,2018/2/1 12:00 AM,粮油、食品,食糖,110492.73,0,262838.57,0,
1911,2018/3/1 12:00 AM,粮油、食品,食糖,315501.44,0,578340.01,0,
1912,2018/4/1 12:00 AM,粮油、食品,食糖,92143.6,0,670483.61,0,
1913,2018/5/1 12:00 AM,粮油、食品,食糖,122321.72,0,792805.33,0,
1914,2018/6/1 12:00 AM,粮油、食品,食糖,1519192.13,0,2311997.46,0,
1915,2018/8/1 12:00 AM,其他商品,无二级类目,5270111756,0.69,65652150641,1.16,
1916,2018/8/1 12:00 AM,种子饲料,无二级类目,99936386.96,0.01,1743019102,0.03,
1917,2018/8/1 12:00 AM,中西药品,西药,123219210.3,0.02,15765177919,0.28,
1918,2018/8/1 12:00 AM,家用电器和音像器材,洗涤电器,2946099971,0.39,35304453824,0.62,
1919,2018/8/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,8908669842,1.17,74999446386,1.33,
1920,2018/8/1 12:00 AM,家用电器和音像器材,小家电,7165873046,0.94,67402531966,1.19,
1921,2018/8/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,17808962628,2.35,2.01E+11,3.56,
1922,2018/8/1 12:00 AM,粮油、食品,休闲食品,8767983317,1.15,60837971281,1.08,
1923,2018/8/1 12:00 AM,文化办公用品,学习和办公用品,15199778112,2,63393327724,1.12,
1924,2018/8/1 12:00 AM,化妆品,药物美容美体用品,2971852162,0.39,15247246216,0.27,
1925,2018/8/1 12:00 AM,五金、电料,液压工具,200739372.1,0.03,2839349552,0.05,
1926,2018/8/1 12:00 AM,家用电器和音像器材,音像器材,12541234628,1.65,1.19E+11,2.1,
1927,2018/8/1 12:00 AM,电子出版物及音像制品,音像制品,13206109.7,0,115255247.2,0,
1928,2018/8/1 12:00 AM,饮料,饮用水,38029207.44,0.01,1975152269,0.03,
1929,2018/8/1 12:00 AM,粮油、食品,营养健康食品,2767432704,0.36,19042253754,0.34,
1930,2018/8/1 12:00 AM,体育、娱乐用品,游戏话费,6167662267,0.81,55509731703,0.98,
1931,2018/8/1 12:00 AM,体育、娱乐用品,游艺器材,1225814777,0.16,11639856467,0.21,
1932,2018/8/1 12:00 AM,日用品,照明器具,5144412452,0.68,29797763986,0.53,
1933,2018/8/1 12:00 AM,体育、娱乐用品,照相器材及用品,7072872014,0.93,47352198907,0.84,
1934,2018/8/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,6612193901,0.87,74859722441,1.32,
1935,2018/8/1 12:00 AM,家用电器和音像器材,制冷电器,19752956654,2.6,1.21E+11,2.14,
1936,2018/8/1 12:00 AM,中西药品,中草药及中成药,47666447.26,0.01,4250249968,0.08,
1937,2018/8/1 12:00 AM,日用品,钟表眼镜及配件,5371136450,0.71,28396238769,0.5,
1938,2018/8/1 12:00 AM,金银珠宝,珠宝饰品,3538880430,0.47,57619128283,1.02,
1939,2018/8/1 12:00 AM,家具,专用家具,3552263907,0.47,21379911138,0.38,
1940,2018/8/1 12:00 AM,粮油、食品,滋补食品,2761139405,0.36,18825119572,0.33,
1941,2018/8/1 12:00 AM,化妆品,缤纷彩妆,5975848720,0.79,35453844255,0.63,
1942,2018/8/1 12:00 AM,建筑及装潢材料,办公和家庭用的室内装饰材料,3596832609,0.47,93954256424,1.66,
1943,2018/8/1 12:00 AM,日用品,保健器械,2453534270,0.32,15848073461,0.28,
1944,2018/8/1 12:00 AM,书报杂志,报纸,19057878.07,0,139317450.3,0,
1945,2018/8/1 12:00 AM,饮料,茶叶,2546976686,0.34,21515222052,0.38,
1946,2018/8/1 12:00 AM,汽车,车载电器,1684583997,0.22,13581198089,0.24,
1947,2018/8/1 12:00 AM,通讯器材,传真设备,11191024.82,0,81152144.07,0,
1948,2018/8/1 12:00 AM,五金、电料,电动工具,771793954.7,0.1,11415524581,0.2,
1949,2018/8/1 12:00 AM,通讯器材,电话机,332430771.8,0.04,1971329482,0.03,
1950,2018/8/1 12:00 AM,五金、电料,电气控制,1507983485,0.2,21066404111,0.37,
1951,2018/8/1 12:00 AM,电子出版物及音像制品,电子出版物,79181043.73,0.01,1099868634,0.02,
1952,2018/8/1 12:00 AM,粮油、食品,调味品,1988291356,0.26,13312608427,0.24,
1953,2018/8/1 12:00 AM,粮油、食品,豆制品,384679956.3,0.05,2281046510,0.04,
1954,2018/8/1 12:00 AM,通讯器材,对讲机,832745081.9,0.11,5969208978,0.11,
1955,2018/8/1 12:00 AM,日用品,儿童玩具,7006628634,0.92,35663526611,0.63,
1956,2018/8/1 12:00 AM,建筑及装潢材料,非金属矿采选成品,65262880.56,0.01,1089841119,0.02,
1957,2018/8/1 12:00 AM,非实物,非实物,2.09E+11,27.53,1.43E+12,25.35,
1958,2018/8/1 12:00 AM,服装鞋帽、针纺织品,服装,63421845262,8.35,7.33E+11,12.98,
1959,2018/8/1 12:00 AM,粮油、食品,辅食,926440794.9,0.12,4754506650,0.08,
1960,2018/8/1 12:00 AM,日用品,工艺品,759325872,0.1,2520745306,0.04,
1961,2018/8/1 12:00 AM,饮料,果菜汁,316354595.8,0.04,1712953541,0.03,
1962,2018/8/1 12:00 AM,体育、娱乐用品,户外用品,3198142524,0.42,22901036166,0.41,
1963,2018/8/1 12:00 AM,五金、电料,机电五金,1036330112,0.14,13611062429,0.24,
1964,2018/8/1 12:00 AM,汽车,机动车,540398290.9,0.07,4207647115,0.07,
1965,2018/8/1 12:00 AM,五金、电料,机械五金,1734358039,0.23,25032656689,0.44,
1966,2018/8/1 12:00 AM,文化办公用品,计算机及其配套产品,38366217529,5.05,1.63E+11,2.88,
1967,2018/8/1 12:00 AM,家用电器和音像器材,家用保健电器,2576649746,0.34,41728000991,0.74,
1968,2018/8/1 12:00 AM,家用电器和音像器材,家用厨房电器具,14132163430,1.86,1.18E+11,2.09,
1969,2018/8/1 12:00 AM,家具,家用家具,20954079213,2.76,1.33E+11,2.35,
1970,2018/8/1 12:00 AM,五金、电料,家用五金工具,2228636659,0.29,32341104901,0.57,
1971,2018/8/1 12:00 AM,体育、娱乐用品,健身器材,4099249902,0.54,35707281615,0.63,
1972,2018/8/1 12:00 AM,建筑及装潢材料,建筑材料及其他非金属矿物制品,442798836.9,0.06,10116749673,0.18,
1973,2018/8/1 12:00 AM,化妆品,洁发护发美发用品,1959588229,0.26,13961232068,0.25,
1974,2018/8/1 12:00 AM,化妆品,洁肤护肤美容用品,11225377787,1.48,73863133457,1.31,
1975,2018/8/1 12:00 AM,烟酒,酒,5099006368,0.67,16366447649,0.29,
1976,2018/8/1 12:00 AM,饮料,咖啡,525878485.3,0.07,3472475768,0.06,
1977,2018/8/1 12:00 AM,化妆品,口腔护理,823574721.3,0.11,5405185472,0.1,
1978,2018/8/1 12:00 AM,体育、娱乐用品,乐器,2542775971,0.33,16010254294,0.28,
1979,2018/8/1 12:00 AM,粮油、食品,粮油,1490362881,0.2,7708572977,0.14,
1980,2018/8/1 12:00 AM,粮油、食品,奶及奶制品,3796601296,0.5,19884871670,0.35,
1981,2018/8/1 12:00 AM,化妆品,女性护理,796271959.2,0.1,3413564023,0.06,
1982,2018/8/1 12:00 AM,书报杂志,期刊杂志,181534054.2,0.02,2019101155,0.04,
1983,2018/8/1 12:00 AM,电子出版物及音像制品,其他电子出版物及音像制品,10350630.05,0,105966087.6,0,
1984,2018/8/1 12:00 AM,服装鞋帽、针纺织品,其他服装鞋帽、针纺织品,5242389663,0.69,50899934438,0.9,
1985,2018/8/1 12:00 AM,家具,其他家具,29041095.4,0,224577920.5,0,
1986,2018/8/1 12:00 AM,家用电器和音像器材,其他家用电器和音像器材,1640709249,0.22,10375542527,0.18,
1987,2018/8/1 12:00 AM,建筑及装潢材料,其他建筑及装潢材料,259566161.1,0.03,5086466813,0.09,
1988,2018/8/1 12:00 AM,金银珠宝,其他金银珠宝,153134903.3,0.02,1995438848,0.04,
1989,2018/8/1 12:00 AM,粮油、食品,其他粮油、食品,2568286588,0.34,16849961524,0.3,
1990,2018/8/1 12:00 AM,汽车,其他汽车,4840410240,0.64,32708616041,0.58,
1991,2018/8/1 12:00 AM,日用品,其他日用品,19207589799,2.53,72459733916,1.28,
1992,2018/8/1 12:00 AM,书报杂志,其他书报杂志,8360456.77,0,90101256.09,0,
1993,2018/8/1 12:00 AM,体育、娱乐用品,其他体育、娱乐用品,1930374258,0.25,12851606417,0.23,
1994,2018/8/1 12:00 AM,通讯器材,其他通讯器材,137206684.4,0.02,1353539735,0.02,
1995,2018/8/1 12:00 AM,文化办公用品,其他文化办公用品,1110941548,0.15,4637687158,0.08,
1996,2018/8/1 12:00 AM,五金、电料,其他五金、电料,2346467884,0.31,33569757544,0.59,
1997,2018/8/1 12:00 AM,饮料,其他饮料,1488530504,0.2,10361330823,0.18,
1998,2018/8/1 12:00 AM,中西药品,其他中西药品,397190121.4,0.05,17773587303,0.31,
1999,2018/8/1 12:00 AM,化妆品,其它化妆品,34722735.63,0,249995232.2,0,
2000,2018/8/1 12:00 AM,体育、娱乐用品,棋牌,690593724.8,0.09,8648913124,0.15,
2001,2018/8/1 12:00 AM,五金、电料,气动工具,318329775.8,0.04,4515307471,0.08,
2002,2018/8/1 12:00 AM,汽车,汽车装饰,4915948155,0.65,32891473775,0.58,
2003,2018/8/1 12:00 AM,家用电器和音像器材,清洁电器,4867952560,0.64,45871445655,0.81,
2004,2018/8/1 12:00 AM,日用品,燃气灶具,1584418082,0.21,7597063736,0.13,
2005,2018/8/1 12:00 AM,日用品,人力或助动力车类及配件,4853213035,0.64,27271562819,0.48,
2006,2018/8/1 12:00 AM,日用品,日用百货,28783383539,3.79,1.51E+11,2.67,
2007,2018/8/1 12:00 AM,日用品,日用化工产品,1932704109,0.25,8215638243,0.15,
2008,2018/8/1 12:00 AM,日用品,日用杂品,12358584289,1.63,69335482944,1.23,
2009,2018/8/1 12:00 AM,粮油、食品,肉禽蛋,1038604125,0.14,7579285346,0.13,
2010,2018/8/1 12:00 AM,五金、电料,施工保护工具,42141415.87,0.01,5585697266,0.1,
2011,2018/8/1 12:00 AM,粮油、食品,食糖,210697.06,0,3209828.14,0,
2012,2018/8/1 12:00 AM,粮油、食品,食盐,17432.68,0,227417.2,0,
2013,2018/8/1 12:00 AM,五金、电料,手动工具,1274101981,0.17,16697742292,0.3,
2014,2018/8/1 12:00 AM,通讯器材,手机,40015694841,5.27,2.33E+11,4.12,
2015,2018/8/1 12:00 AM,通讯器材,手机配件,22947844069,3.02,1.39E+11,2.46,
2016,2018/8/1 12:00 AM,金银珠宝,首饰,4681599757,0.62,45168409989,0.8,
2017,2018/8/1 12:00 AM,粮油、食品,蔬菜,679883163.5,0.09,4437703423,0.08,
2018,2018/8/1 12:00 AM,书报杂志,书籍,9098406194,1.2,66611018191,1.18,
2019,2018/8/1 12:00 AM,粮油、食品,水产品,1745904401,0.23,12962667510,0.23,
2020,2018/8/1 12:00 AM,粮油、食品,水果,1681963650,0.22,16119867953,0.29,
2021,2018/8/1 12:00 AM,体育、娱乐用品,体育用品,6700134943,0.88,40716514731,0.72,
2022,2018/8/1 12:00 AM,化工材料及制品,无二级类目,3557796.53,0,5352130.01,0,
2023,2018/8/1 12:00 AM,机电产品及设备,无二级类目,76937794.96,0.01,1137587255,0.02,
2024,2018/8/1 12:00 AM,金属材料,无二级类目,1005310.08,0,1578636.72,0,
2025,2018/8/1 12:00 AM,其他商品,无二级类目,5270111756,0.69,65652150641,1.16,
2026,2018/8/1 12:00 AM,种子饲料,无二级类目,99936386.96,0.01,1743019102,0.03,
2027,2018/8/1 12:00 AM,中西药品,西药,123219210.3,0.02,15765177919,0.28,
2028,2018/8/1 12:00 AM,家用电器和音像器材,洗涤电器,2946099971,0.39,35304453824,0.62,
2029,2018/8/1 12:00 AM,服装鞋帽、针纺织品,箱包皮具,8908669842,1.17,74999446386,1.33,
2030,2018/8/1 12:00 AM,家用电器和音像器材,小家电,7165873046,0.94,67402531966,1.19,
2031,2018/8/1 12:00 AM,服装鞋帽、针纺织品,鞋帽,17808962628,2.35,2.01E+11,3.56,
2032,2018/8/1 12:00 AM,粮油、食品,休闲食品,8767983317,1.15,60837971281,1.08,
2033,2018/8/1 12:00 AM,文化办公用品,学习和办公用品,15199778112,2,63393327724,1.12,
2034,2018/8/1 12:00 AM,化妆品,药物美容美体用品,2971852162,0.39,15247246216,0.27,
2035,2018/8/1 12:00 AM,五金、电料,液压工具,200739372.1,0.03,2839349552,0.05,
2036,2018/8/1 12:00 AM,家用电器和音像器材,音像器材,12541234628,1.65,1.19E+11,2.1,
2037,2018/8/1 12:00 AM,电子出版物及音像制品,音像制品,13206109.7,0,115255247.2,0,
2038,2018/8/1 12:00 AM,饮料,饮用水,38029207.44,0.01,1975152269,0.03,
2039,2018/8/1 12:00 AM,粮油、食品,营养健康食品,2767432704,0.36,19042253754,0.34,
2040,2018/8/1 12:00 AM,体育、娱乐用品,游戏话费,6167662267,0.81,55509731703,0.98,
2041,2018/8/1 12:00 AM,体育、娱乐用品,游艺器材,1225814777,0.16,11639856467,0.21,
2042,2018/8/1 12:00 AM,日用品,照明器具,5144412452,0.68,29797763986,0.53,
2043,2018/8/1 12:00 AM,体育、娱乐用品,照相器材及用品,7072872014,0.93,47352198907,0.84,
2044,2018/8/1 12:00 AM,服装鞋帽、针纺织品,针纺织品,6612193901,0.87,74859722441,1.32,
2045,2018/8/1 12:00 AM,家用电器和音像器材,制冷电器,19752956654,2.6,1.21E+11,2.14,
2046,2018/8/1 12:00 AM,中西药品,中草药及中成药,47666447.26,0.01,4250249968,0.08,
2047,2018/8/1 12:00 AM,日用品,钟表眼镜及配件,5371136450,0.71,28396238769,0.5,
2048,2018/8/1 12:00 AM,金银珠宝,珠宝饰品,3538880430,0.47,57619128283,1.02,
